dataset,arquivo,nome_gab,exp_gab,erro,nome_app,exp_app,nome_ok,exp_capturadas,empresas_ok,cargos_ok
synth_filled_v2,pdf/319_auxiliar_de_cozinha_davi_mendes_santos_designer_bracket_frame.pdf,Davi Mendes Santos,3,,Davi Mendes Santos,3,True,3,1,3
synth_filled_v2,pdf/320_recepcionista_de_clini_murilo_pinto_moreira_sidebar_contact_right.pdf,Murilo Pinto Moreira,1,,Murilo Pinto Moreira,1,True,1,0,1
synth_filled_v2,pdf/321_enfermeira_bernardo_vieira_costa_designer_color_boxes.pdf,Bernardo Vieira Costa,3,,Vieira Costa,3,True,3,3,3
synth_filled_v2,pdf/322_recepcionista_mariana_ferreira_carvalh_designer_banner.pdf,Mariana Ferreira Carvalho,2,,Mariana Ferreira Carvalho,2,True,2,1,2
synth_filled_v2,pdf/323_atendente_de_farmacia_gustavo_oliveira_souza_sidebar_right.pdf,Gustavo Oliveira Souza,1,,Gustavo Oliveira,2,True,1,0,1
synth_filled_v2,pdf/324_gerente_de_loja_felipe_barbosa_pereira_plain_single.pdf,Felipe Barbosa Pereira,1,,Felipe Barbosa Pereira,1,True,1,1,1
synth_filled_v2,pdf/325_auxiliar_de_servicos_g_debora_correia_costa_sidebar_contact_left.pdf,Débora Correia Costa,1,,Débora Correia Costa,1,True,1,0,1
synth_filled_v2,pdf/326_recepcionista_renata_cavalcante_moreir_concurso.pdf,Renata Cavalcante Moreira,3,,Renata Cavalcante Moreira,3,True,3,3,3
synth_filled_v2,pdf/327_tecnica_em_enfermagem_carolina_martins_souza_designer_outlined_box.pdf,Carolina Martins Souza,3,,Carolina Martins,3,True,3,3,0
synth_filled_v2,pdf/328_vendedora_aline_martins_monteiro_designer_bracket_frame.pdf,Aline Martins Monteiro,1,,Aline Martins Mo,1,True,1,0,1
synth_filled_v2,pdf/329_estoquista_juliana_monteiro_correia_plain_single.pdf,Juliana Monteiro Correia,1,,Juliana Monteiro Correia,1,True,1,1,1
synth_filled_v2,pdf/330_auxiliar_de_limpeza_lucas_rodrigues_rodrigue_designer_plain.pdf,Lucas Rodrigues Rodrigues,3,,Lucas Rodrigues Rodrigues,3,True,3,3,3
synth_filled_v2,pdf/331_enfermeiro_leonardo_nogueira_rodrig_designer_banner_diagonal.pdf,Leonardo Nogueira Rodrigues,1,,Leonardo Nogueira Rodrigues,1,True,1,1,0
synth_filled_v2,pdf/332_repositor(a)_de_loja_daniel_almeida_pinto_sidebar_left.pdf,Daniel Almeida Pinto,2,,Daniel Almeida Pinto,3,True,2,1,0
synth_filled_v2,pdf/333_enfermeiro_assistencia_ana_vieira_nascimento_designer_outlined_box.pdf,Ana Vieira Nascimento,2,,Ana Vieira Nascimento,2,True,2,1,2
synth_filled_v2,pdf/334_repositor(a)_de_loja_eduardo_pereira_correia_sidebar_contact_right.pdf,Eduardo Pereira Correia,3,,Eduardo Pereira Correia,3,True,3,2,0
synth_filled_v2,pdf/335_auxiliar_de_limpeza_gustavo_carvalho_nogueir_designer_bracket_frame.pdf,Gustavo Carvalho Nogueira,1,,Gustavo Carvalho N,1,True,1,1,1
synth_filled_v2,pdf/336_conferente_otavio_fernandes_martins_sidebar_contact_left.pdf,Otávio Fernandes Martins,1,,Otávio Fernandes Martins,1,True,1,1,0
synth_filled_v2,pdf/337_repositor(a)_de_loja_leonardo_martins_barbosa_designer_outlined_box.pdf,Leonardo Martins Barbosa,1,,Leonardo Martins Barbosa,2,True,1,1,0
synth_filled_v2,pdf/338_atendente_de_recepcao_daniel_carvalho_silva_designer_outlined_box.pdf,Daniel Carvalho Silva,3,,Daniel Carvalho Silva,3,True,3,2,3
synth_filled_v2,pdf/339_auxiliar_de_servicos_g_beatriz_nascimento_nogue_designer_banner_diagonal.pdf,Beatriz Nascimento Nogueira,3,,Beatriz Nascimento Nogueira,3,True,3,1,3
synth_filled_v2,pdf/340_auxiliar_de_recursos_h_thiago_costa_martins_designer_bracket_frame.pdf,Thiago Costa Martins,1,,Thiago Costa Martins,1,True,1,1,1
synth_filled_v2,pdf/341_engenheiro_de_software_bernardo_souza_correia_sidebar_contact_right.pdf,Bernardo Souza Correia,2,,Bernardo Souza Correia,2,True,2,2,2
synth_filled_v2,pdf/342_vendedor_debora_macedo_ferreira_designer_accent_rule.pdf,Débora Macedo Ferreira,3,,Débora Macedo Ferreira,3,True,3,3,3
synth_filled_v2,pdf/343_repositor_de_mercadori_gabriela_gomes_martins_plain_single.pdf,Gabriela Gomes Martins,1,,Gabriela Gomes Martins,1,True,1,0,1
synth_filled_v2,pdf/344_tecnico_de_enfermagem_sophia_araujo_almeida_designer_bracket_frame.pdf,Sophia Araújo Almeida,1,,Sophia Araújo Al,1,True,1,0,0
synth_filled_v2,pdf/345_vendedor_tatiane_araujo_araujo_designer_centered_rule.pdf,Tatiane Araújo Araújo,3,,Tatiane Araújo A,3,True,3,3,3
synth_filled_v2,pdf/346_cozinheira_davi_nogueira_barbosa_sidebar_contact_left.pdf,Davi Nogueira Barbosa,1,,Davi Nogueira Barbosa,1,True,1,1,1
synth_filled_v2,pdf/347_repositor(a)_de_loja_igor_costa_gomes_plain_single.pdf,Igor Costa Gomes,1,,Igor Costa Gomes,1,True,1,1,0
synth_filled_v2,pdf/348_atendente_de_farmacia_mariana_ferreira_macedo_sidebar_right.pdf,Mariana Ferreira Macedo,3,,Controledemedicamentossujeitosareceitae SNGPC,3,False,3,3,3
synth_filled_v2,pdf/349_motorista_entregador_camila_monteiro_correia_plain_left_gutter.pdf,Camila Monteiro Correia,3,,Camila Monteiro Correia,4,True,3,1,3
synth_filled_v2,pdf/350_consultor_de_vendas_mateus_mendes_fernandes_designer_banner_diagonal.pdf,Mateus Mendes Fernandes,3,,Mateus Mendes Fernande,3,True,3,2,3
synth_filled_v2,pdf/351_repositor(a)_de_loja_bruno_oliveira_rodrigues_designer_bracket_frame.pdf,Bruno Oliveira Rodrigues,1,,Bruno Oliveira R,1,True,1,1,0
synth_filled_v2,pdf/352_estoquista_mateus_monteiro_cavalcan_plain_single.pdf,Mateus Monteiro Cavalcante,3,,Mateus Monteiro Cavalcante,3,True,3,1,3
synth_filled_v2,pdf/353_estoquista_bruno_macedo_martins_sidebar_left.pdf,Bruno Macedo Martins,2,,Bruno Macedo Martins,2,True,2,2,2
synth_filled_v2,pdf/354_cozinheiro_rodrigo_correia_gomes_plain_left_gutter.pdf,Rodrigo Correia Gomes,1,,Rodrigo Correia Gomes,2,True,1,1,1
synth_filled_v2,pdf/355_gerente_de_loja_priscila_teixeira_montei_designer_plain.pdf,Priscila Teixeira Monteiro,3,,Priscila Teixeira Monteiro,3,True,3,3,2
synth_filled_v2,pdf/356_desenvolvedor_backend_rafael_costa_fernandes_designer_centered_rule.pdf,Rafael Costa Fernandes,2,,Rafael Costa Fernandes,2,True,2,1,0
synth_filled_v2,pdf/357_auxiliar_de_recursos_h_vitoria_almeida_araujo_sidebar_right.pdf,Vitória Almeida Araújo,2,,Vitória Almeida,2,True,2,1,2
synth_filled_v2,pdf/358_auxiliar_de_acougue_vinicius_pereira_martins_plain_single.pdf,Vinícius Pereira Martins,3,,Vinícius Pereira Martins,3,True,3,2,3
synth_filled_v2,pdf/359_operador_de_caixa_lucas_oliveira_vieira_concurso.pdf,Lucas Oliveira Vieira,3,,Lucas Oliveira Vieira,3,True,3,3,3
synth_filled_v2,pdf/360_repositor_de_mercadori_mateus_gomes_carvalho_designer_outlined_box.pdf,Mateus Gomes Carvalho,2,,Mateus Gomes Carvalho,2,True,2,2,2
synth_filled_v2,pdf/361_gerente_de_loja_sophia_barbosa_freitas_designer_accent_rule.pdf,Sophia Barbosa Freitas,2,,Sophia Barbosa Freitas,2,True,2,2,2
synth_filled_v2,pdf/362_desenvolvedor_backend_gustavo_martins_santos_concurso.pdf,Gustavo Martins Santos,2,,Gustavo Martins Santos,2,True,2,2,2
synth_filled_v2,pdf/363_tecnica_em_enfermagem_helena_costa_almeida_designer_banner.pdf,Helena Costa Almeida,3,,Helena Costa Almeida,3,True,3,3,0
synth_filled_v2,pdf/364_gerente_de_filial_mateus_fernandes_santos_sidebar_contact_right.pdf,Mateus Fernandes Santos,1,,Mateus Fernandes Santos,1,True,1,0,0
synth_filled_v2,pdf/365_tecnica_em_enfermagem_isabela_carvalho_nascime_designer_centered_rule.pdf,Isabela Carvalho Nascimento,3,,Isabela Carvalho Na,3,True,3,2,0
synth_filled_v2,pdf/366_balconista_de_farmacia_aline_moreira_teixeira_designer_monogram.pdf,Aline Moreira Teixeira,2,,Aline Moreira Teixeira,2,True,2,1,2
synth_filled_v2,pdf/367_auxiliar_financeiro_enzo_cardoso_souza_designer_outlined_box.pdf,Enzo Cardoso Souza,3,,Enzo Cardoso S,3,True,3,1,3
synth_filled_v2,pdf/368_repositor_de_mercadori_camila_pinto_silva_concurso.pdf,Camila Pinto Silva,2,,Camila Pinto Silva,2,True,2,1,2
synth_filled_v2,pdf/369_auxiliar_de_limpeza_amanda_ribeiro_mendes_designer_banner_diagonal.pdf,Amanda Ribeiro Mendes,1,,Amanda Ribeiro Mendes,1,True,1,1,1
synth_filled_v2,pdf/370_auxiliar_de_recursos_h_beatriz_moreira_barbosa_plain_left_gutter.pdf,Beatriz Moreira Barbosa,3,,Beatriz Moreira Barbosa,4,True,3,1,3
synth_filled_v2,pdf/371_assistente_administrat_rodrigo_carvalho_martins_sidebar_left.pdf,Rodrigo Carvalho Martins,3,,Rodrigo Carvalho,3,True,3,3,3
synth_filled_v2,pdf/372_gerente_de_loja_debora_moreira_silva_designer_outlined_box.pdf,Débora Moreira Silva,2,,Débora Moreira Silva,2,True,2,1,2
synth_filled_v2,pdf/373_operadora_de_caixa_beatriz_araujo_costa_designer_color_boxes.pdf,Beatriz Araújo Costa,1,,Araújo Costa,1,True,1,0,1
synth_filled_v2,pdf/374_atendente_de_telemarke_renata_santos_nogueira_designer_bracket_frame.pdf,Renata Santos Nogueira,3,,Renata Santos Nogueira,3,True,3,2,3
synth_filled_v2,pdf/375_assistente_administrat_rafaela_almeida_silva_designer_color_boxes.pdf,Rafaela Almeida Silva,3,,Almeida Silva,3,True,3,3,3
synth_filled_v2,pdf/376_motorista_de_entrega_davi_almeida_correia_concurso.pdf,Davi Almeida Correia,1,,Davi Almei da Correia,1,False,1,0,1
synth_filled_v2,pdf/377_auxiliar_de_servicos_g_leticia_nogueira_ribeiro_sidebar_right.pdf,Letícia Nogueira Ribeiro,2,,Letícia Nogueira,2,True,2,1,2
synth_filled_v2,pdf/378_assistente_administrat_priscila_carvalho_olivei_sidebar_right.pdf,Priscila Carvalho Oliveira,1,,Priscila Carvalho,2,True,1,0,1
synth_filled_v2,pdf/379_tecnica_em_enfermagem_bernardo_fernandes_caval_designer_accent_rule.pdf,Bernardo Fernandes Cavalcante,1,,Bernardo Fernandes Cavalc,1,True,1,1,0
synth_filled_v2,pdf/380_repositor_de_mercadori_bernardo_freitas_rodrigu_sidebar_contact_right.pdf,Bernardo Freitas Rodrigues,2,,Bernardo Freitas Rodrigues,2,True,2,1,2
synth_filled_v2,pdf/381_recepcionista_de_clini_larissa_macedo_gomes_sidebar_right.pdf,Larissa Macedo Gomes,3,,Larissa Macedo,3,True,3,3,3
synth_filled_v2,pdf/382_operadora_de_caixa_debora_santos_vieira_designer_color_boxes.pdf,Débora Santos Vieira,3,,Santos Vieira,3,True,3,2,3
synth_filled_v2,pdf/383_tecnico_de_enfermagem_maria_moreira_souza_designer_banner.pdf,Maria Moreira Souza,3,,Maria Moreira Souza,3,True,3,3,0
synth_filled_v2,pdf/384_desenvolvedor_backend_marcelo_freitas_martins_designer_bracket_frame.pdf,Marcelo Freitas Martins,1,,Marcelo Freitas Martins,1,True,1,0,0
synth_filled_v2,pdf/385_tecnico_de_enfermagem_felipe_teixeira_silva_concurso.pdf,Felipe Teixeira Silva,1,,Felipe Teixeira Silva,1,True,1,0,1
synth_filled_v2,pdf/386_repositor(a)_de_loja_tatiane_ferreira_martins_designer_outlined_box.pdf,Tatiane Ferreira Martins,3,,Tatiane Ferreira M,3,True,3,2,0
synth_filled_v2,pdf/387_cozinheira_enzo_santos_cardoso_plain_single.pdf,Enzo Santos Cardoso,1,,Enzo Santos Cardoso,1,True,1,1,1
synth_filled_v2,pdf/388_operador_de_caixa_amanda_ribeiro_rodrigues_designer_outlined_box.pdf,Amanda Ribeiro Rodrigues,3,,Amanda Ribeiro Rodrigues,3,True,3,1,3
synth_filled_v2,pdf/389_atendente_de_telemarke_andre_costa_pinto_designer_color_boxes.pdf,André Costa Pinto,2,,Costa Pinto,2,True,2,1,2
synth_filled_v2,pdf/390_gerente_de_filial_fernanda_almeida_ribeiro_concurso.pdf,Fernanda Almeida Ribeiro,2,,Fernan da Almei da Ribeiro,2,False,2,1,2
synth_filled_v2,pdf/391_analista_financeiro_ju_joao_correia_macedo_sidebar_contact_left.pdf,João Correia Macedo,2,,João Correia Macedo,2,True,2,1,2
synth_filled_v2,pdf/392_enfermeiro_gabriela_teixeira_almeid_designer_monogram.pdf,Gabriela Teixeira Almeida,3,,Gabriela Teixeira Almeida,3,True,3,3,3
synth_filled_v2,pdf/393_desenvolvedor_backend_rafaela_carvalho_rodrigu_plain_single.pdf,Rafaela Carvalho Rodrigues,3,,Rafaela Carvalho Rodrigues,3,True,3,2,0
synth_filled_v2,pdf/394_tecnico_de_enfermagem_daniel_carvalho_pinto_designer_banner_diagonal.pdf,Daniel Carvalho Pinto,3,,Daniel Carvalho Pinto,3,True,3,3,0
synth_filled_v2,pdf/395_gerente_de_filial_debora_mendes_freitas_designer_accent_rule.pdf,Débora Mendes Freitas,2,,Débora Mendes Freitas,2,True,2,2,2
synth_filled_v2,pdf/396_auxiliar_de_estoque_otavio_almeida_rodrigues_designer_banner.pdf,Otávio Almeida Rodrigues,3,,Otávio Almeida Rodrigues,3,True,3,2,3
synth_filled_v2,pdf/397_operadora_de_caixa_camila_silva_moreira_plain_single.pdf,Camila Silva Moreira,1,,Camila Silva Moreira,1,True,1,1,1
synth_filled_v2,pdf/398_auxiliar_de_reposicao_gustavo_nascimento_marti_designer_monogram.pdf,Gustavo Nascimento Martins,2,,Gustavo Nascimento Martins,2,True,2,0,2
synth_filled_v2,pdf/399_repositor_de_mercadori_amanda_teixeira_freitas_plain_left_gutter.pdf,Amanda Teixeira Freitas,3,,Amanda Teixeira Freitas,4,True,3,3,3
synth_filled_v2,pdf/400_repositor_de_mercadori_fernanda_santos_teixeira_designer_centered_rule.pdf,Fernanda Santos Teixeira,2,,Fernanda Santos T,2,True,2,2,2
synth_filled_v2,pdf/401_auxiliar_de_acougue_rafael_souza_ferreira_plain_single.pdf,Rafael Souza Ferreira,1,,Rafael Souza Ferreira,1,True,1,1,1
synth_filled_v2,pdf/402_gerente_de_filial_camila_gomes_fernandes_concurso.pdf,Camila Gomes Fernandes,1,,Camila Gomes Fernandes,1,True,1,1,1
synth_filled_v2,pdf/403_assistente_administrat_ana_gomes_ribeiro_designer_color_boxes.pdf,Ana Gomes Ribeiro,1,,Gomes Ribeiro,1,True,1,1,0
synth_filled_v2,pdf/404_auxiliar_de_cozinha_ana_santos_ribeiro_designer_centered_rule.pdf,Ana Santos Ribeiro,2,,Ana Santos Ribeiro,2,True,2,1,2
synth_filled_v2,pdf/405_enfermeiro_assistencia_felipe_macedo_pinto_designer_bracket_frame.pdf,Felipe Macedo Pinto,3,,Felipe Macedo Pinto,3,True,3,2,3
synth_filled_v2,pdf/406_operadora_de_caixa_mariana_ribeiro_martins_designer_color_boxes.pdf,Mariana Ribeiro Martins,2,,Ribeiro Martins,2,True,2,2,2
synth_filled_v2,pdf/407_auxiliar_de_servicos_g_amanda_freitas_ferreira_designer_outlined_box.pdf,Amanda Freitas Ferreira,3,,Amanda Freitas Ferreira,3,True,3,2,3
synth_filled_v2,pdf/408_repositor_de_mercadori_larissa_monteiro_nogueir_sidebar_left.pdf,Larissa Monteiro Nogueira,2,,Larissa Mont,2,True,2,1,2
synth_filled_v2,pdf/409_assistente_administrat_carolina_macedo_correia_designer_monogram.pdf,Carolina Macedo Correia,3,,Carolina Macedo Corre,3,True,3,3,3
synth_filled_v2,pdf/410_auxiliar_financeiro_lucas_costa_moreira_designer_banner_diagonal.pdf,Lucas Costa Moreira,2,,Lucas Costa Moreira,2,True,2,2,2
synth_filled_v2,pdf/411_auxiliar_financeiro_thiago_vieira_carvalho_sidebar_contact_left.pdf,Thiago Vieira Carvalho,2,,Thiago Vieira Carvalho,1,True,1,0,2
synth_filled_v2,pdf/412_auxiliar_de_acougue_gabriela_ribeiro_costa_designer_plain.pdf,Gabriela Ribeiro Costa,1,,Gabriela Ribeiro Costa,1,True,1,1,0
synth_filled_v2,pdf/413_assistente_de_rh_larissa_araujo_pereira_designer_banner.pdf,Larissa Araújo Pereira,3,,Larissa Araújo Pereira,3,True,3,1,1
synth_filled_v2,pdf/414_enfermeiro_fernanda_fernandes_gomes_concurso.pdf,Fernanda Fernandes Gomes,3,,Fernan da Fernandes Gomes,3,False,3,2,3
synth_filled_v2,pdf/415_motorista_de_entrega_gabriel_freitas_carvalho_concurso.pdf,Gabriel Freitas Carvalho,2,,Gabriel Freitas Carvalho,2,True,2,2,2
synth_filled_v2,pdf/416_assistente_de_rh_ana_rodrigues_barbosa_designer_banner.pdf,Ana Rodrigues Barbosa,1,,Ana Rodrigues Barbosa,1,True,1,0,0
synth_filled_v2,pdf/417_auxiliar_de_servicos_g_eduardo_barbosa_macedo_sidebar_contact_right.pdf,Eduardo Barbosa Macedo,2,,Eduardo Barbosa Macedo,2,True,2,1,2
synth_filled_v2,pdf/418_tecnica_em_enfermagem_vitoria_rodrigues_pereir_designer_outlined_box.pdf,Vitória Rodrigues Pereira,3,,Vitória Rodrigues Pereira,3,True,3,1,0
synth_filled_v2,pdf/419_estoquista_thiago_nascimento_rodrig_sidebar_right.pdf,Thiago Nascimento Rodrigues,1,,Thiago Nascimento,1,True,1,1,1
synth_filled_v2,pdf/420_atendente_de_farmacia_rodrigo_araujo_martins_concurso.pdf,Rodrigo Araújo Martins,3,,Rodrigo Araújo Martins,3,True,3,2,3
synth_filled_v2,pdf/421_auxiliar_de_limpeza_felipe_silva_ferreira_designer_banner_diagonal.pdf,Felipe Silva Ferreira,1,,Felipe Silva Ferreira,1,True,1,0,1
synth_filled_v2,pdf/422_enfermeiro_assistencia_renata_cavalcante_carval_designer_outlined_box.pdf,Renata Cavalcante Carvalho,2,,Renata Cavalcante Carvalho,2,True,2,1,2
synth_filled_v2,pdf/423_tecnica_em_enfermagem_patricia_pinto_rodrigues_designer_banner.pdf,Patrícia Pinto Rodrigues,1,,Patrícia Pinto Rodrigues,1,True,1,1,0
synth_filled_v2,pdf/424_gerente_de_filial_sophia_freitas_ribeiro_designer_banner.pdf,Sophia Freitas Ribeiro,3,,Sophia Freitas Ribeiro,3,True,3,3,3
synth_filled_v2,pdf/425_gerente_de_loja_renata_pereira_gomes_sidebar_left.pdf,Renata Pereira Gomes,1,,Renata Pereira,1,True,1,0,0
synth_filled_v2,pdf/426_auxiliar_administrativ_gustavo_teixeira_nascime_designer_color_boxes.pdf,Gustavo Teixeira Nascimento,1,,Teixeira Nascimento,2,True,1,1,1
synth_filled_v2,pdf/427_conferente_isabela_silva_rodrigues_concurso.pdf,Isabela Silva Rodrigues,3,,Isabela Silva Rodrigues,3,True,3,2,3
synth_filled_v2,pdf/428_assistente_de_rh_daniel_martins_pinto_sidebar_right.pdf,Daniel Martins Pinto,3,,Bacharelado em Administração,3,False,3,2,3
synth_filled_v2,pdf/429_operador_de_caixa_pedro_souza_cavalcante_designer_outlined_box.pdf,Pedro Souza Cavalcante,2,,Pedro Souza Cavalcante,2,True,2,0,2
synth_filled_v2,pdf/430_repositor_de_mercadori_daniel_monteiro_nascimen_designer_bracket_frame.pdf,Daniel Monteiro Nascimento,3,,Daniel Monteiro Nascimento,3,True,3,2,3
synth_filled_v2,pdf/431_assistente_administrat_vinicius_ribeiro_ribeiro_sidebar_right.pdf,Vinícius Ribeiro Ribeiro,1,,Vinícius Ribeiro,2,True,1,0,1
synth_filled_v2,pdf/432_consultor_de_vendas_leticia_correia_santos_sidebar_contact_right.pdf,Letícia Correia Santos,3,,Letícia Correia Santos,3,True,3,2,3
synth_filled_v2,pdf/433_atendente_de_caixa_camila_monteiro_silva_sidebar_contact_left.pdf,Camila Monteiro Silva,3,,Camila Monteiro Silva,3,True,3,1,3
synth_filled_v2,pdf/434_operador_de_caixa_eduardo_moreira_ferreira_concurso.pdf,Eduardo Moreira Ferreira,2,,Eduar do Moreira Ferreira,2,False,2,1,2
synth_filled_v2,pdf/435_vendedora_marcelo_pinto_macedo_designer_monogram.pdf,Marcelo Pinto Macedo,1,,Marcelo Pinto Macedo,1,True,1,1,1
synth_filled_v2,pdf/436_recepcionista_de_clini_fernanda_rodrigues_caval_designer_banner_diagonal.pdf,Fernanda Rodrigues Cavalcante,3,,Fernanda Rodrigues,3,True,3,2,3
synth_filled_v2,pdf/437_tecnico_de_enfermagem_rafael_martins_cavalcant_plain_left_gutter.pdf,Rafael Martins Cavalcante,3,,Rafael Martins Cavalcante,4,True,3,3,0
synth_filled_v2,pdf/438_atendente_de_caixa_mateus_carvalho_ribeiro_designer_accent_rule.pdf,Mateus Carvalho Ribeiro,2,,Mateus Carvalho Ribeiro,2,True,2,0,2
synth_filled_v2,pdf/439_balconista_de_farmacia_daniel_correia_santos_designer_monogram.pdf,Daniel Correia Santos,2,,Daniel Correia Santos,2,True,2,1,2
synth_filled_v2,pdf/440_cozinheiro_caio_pereira_monteiro_designer_plain.pdf,Caio Pereira Monteiro,1,,Caio Pereira Monteiro,1,True,1,1,0
synth_filled_v2,pdf/441_vendedora_priscila_pereira_barbosa_sidebar_left.pdf,Priscila Pereira Barbosa,1,,Priscila Pereira,1,True,1,1,1
synth_filled_v2,pdf/442_auxiliar_de_acougue_igor_vieira_barbosa_sidebar_right.pdf,Igor Vieira Barbosa,3,,Igor Vieira Barbosa,2,True,2,1,3
synth_filled_v2,pdf/443_atendente_de_caixa_rafael_cardoso_nasciment_designer_banner.pdf,Rafael Cardoso Nascimento,1,,Rafael Cardoso,1,True,1,1,1
synth_filled_v2,pdf/444_atendente_de_recepcao_bruno_moreira_nascimento_concurso.pdf,Bruno Moreira Nascimento,3,,Bruno Moreira Nascimento,3,True,3,2,3
synth_filled_v2,pdf/445_auxiliar_de_acougue_rafaela_gomes_rodrigues_designer_banner_diagonal.pdf,Rafaela Gomes Rodrigues,3,,Rafaela Gomes Rodrigues,3,True,3,1,3
synth_filled_v2,pdf/446_conferente_igor_lima_pinto_plain_left_gutter.pdf,Igor Lima Pinto,2,,Igor Lima Pinto,3,True,2,2,2
synth_filled_v2,pdf/447_vendedora_gustavo_barbosa_nascimen_designer_banner.pdf,Gustavo Barbosa Nascimento,1,,Gustavo Barbosa Nascimento,1,True,1,1,1
synth_filled_v2,pdf/448_tecnica_em_enfermagem_amanda_mendes_nascimento_plain_left_gutter.pdf,Amanda Mendes Nascimento,1,,Amanda Mendes Nascimento,2,True,1,0,0
synth_filled_v2,pdf/449_enfermeira_beatriz_araujo_martins_plain_single.pdf,Beatriz Araújo Martins,3,,Beatriz Araújo Martins,3,True,3,2,3
synth_filled_v2,pdf/450_desenvolvedor_backend_bruna_rodrigues_martins_designer_outlined_box.pdf,Bruna Rodrigues Martins,2,,Bruna Rodrigues Martins,2,True,2,1,0
synth_filled_v2,pdf/451_atendente_de_call_cent_lucas_cavalcante_martins_designer_bracket_frame.pdf,Lucas Cavalcante Martins,2,,Lucas Cavalcante,2,True,2,1,2
synth_filled_v2,pdf/452_operador_de_caixa_pedro_teixeira_teixeira_designer_bracket_frame.pdf,Pedro Teixeira Teixeira,3,,Pedro Teixeira Te,3,True,3,2,3
synth_filled_v2,pdf/453_balconista_de_farmacia_helena_nascimento_nascim_designer_outlined_box.pdf,Helena Nascimento Nascimento,3,,Helena Nascimento,3,True,3,2,3
synth_filled_v2,pdf/454_enfermeira_renata_nogueira_almeida_designer_outlined_box.pdf,Renata Nogueira Almeida,2,,Renata Nogueira Almeida,2,True,2,2,2
synth_filled_v2,pdf/455_gerente_de_loja_mateus_oliveira_oliveira_plain_single.pdf,Mateus Oliveira Oliveira,2,,Mateus Oliveira Oliveira,2,True,2,2,2
synth_filled_v2,pdf/456_tecnica_em_enfermagem_beatriz_souza_martins_designer_bracket_frame.pdf,Beatriz Souza Martins,3,,Beatriz Souza Martins,3,True,3,1,0
synth_filled_v2,pdf/457_recepcionista_de_clini_mateus_araujo_mendes_plain_single.pdf,Mateus Araújo Mendes,2,,Mateus Araújo Mendes,2,True,2,1,2
synth_filled_v2,pdf/458_auxiliar_de_recursos_h_lucas_vieira_cardoso_concurso.pdf,Lucas Vieira Cardoso,2,,Lucas Vieira Cardoso,2,True,2,0,2
synth_filled_v2,pdf/459_enfermeiro_beatriz_nogueira_cardoso_designer_color_boxes.pdf,Beatriz Nogueira Cardoso,2,,Nogueira Cardoso,2,True,2,1,2
synth_filled_v2,pdf/460_repositor(a)_de_loja_sophia_gomes_pinto_sidebar_contact_right.pdf,Sophia Gomes Pinto,3,,Sophia Gomes Pinto,3,True,3,2,0
synth_filled_v2,pdf/461_enfermeiro_assistencia_lucas_nascimento_teixeir_plain_left_gutter.pdf,Lucas Nascimento Teixeira,3,,Lucas Nascimento Teixeira,4,True,3,2,3
synth_filled_v2,pdf/462_desenvolvedor_backend_igor_moreira_macedo_sidebar_contact_left.pdf,Igor Moreira Macedo,3,,Igor Moreira Macedo,3,True,3,3,0
synth_filled_v2,pdf/463_estoquista_juliana_teixeira_nascime_designer_banner.pdf,Juliana Teixeira Nascimento,2,,Juliana Teixeira Nascimen,2,True,2,2,2
synth_filled_v2,pdf/464_auxiliar_de_reposicao_renata_carvalho_fernande_designer_centered_rule.pdf,Renata Carvalho Fernandes,2,,Renata Carvalho Fe,2,True,2,1,2
synth_filled_v2,pdf/465_auxiliar_de_acougue_bruna_araujo_monteiro_designer_centered_rule.pdf,Bruna Araújo Monteiro,3,,Bruna Araújo Mo,3,True,3,2,3
synth_filled_v2,pdf/466_operador_de_sac_gabriela_nascimento_viei_plain_single.pdf,Gabriela Nascimento Vieira,2,,Gabriela Nascimento Vieira,2,True,2,1,2
synth_filled_v2,pdf/467_enfermeiro_assistencia_carolina_teixeira_ribeir_sidebar_left.pdf,Carolina Teixeira Ribeiro,2,,Carolina Teixeira,2,True,2,2,2
synth_filled_v2,pdf/468_tecnica_em_enfermagem_debora_pinto_cardoso_designer_monogram.pdf,Débora Pinto Cardoso,2,,Débora Pinto Cardoso,2,True,2,1,0
synth_filled_v2,pdf/469_auxiliar_de_limpeza_renata_freitas_cardoso_sidebar_contact_right.pdf,Renata Freitas Cardoso,1,,Renata Freitas Cardoso,1,True,1,1,1
synth_filled_v2,pdf/470_assistente_administrat_thiago_pinto_costa_sidebar_contact_right.pdf,Thiago Pinto Costa,1,,Thiago Pinto Costa,1,True,1,1,1
synth_filled_v2,pdf/471_vendedor_debora_rodrigues_freitas_sidebar_right.pdf,Débora Rodrigues Freitas,3,,Captaçãoefidelizaçãodeclientesvia Whats App,3,False,3,3,3
synth_filled_v2,pdf/472_gerente_de_loja_mariana_monteiro_freitas_sidebar_left.pdf,Mariana Monteiro Freitas,2,,Mariana Monteiro,1,True,1,1,0
synth_filled_v2,pdf/473_consultor_de_vendas_bruno_pereira_mendes_plain_single.pdf,Bruno Pereira Mendes,3,,Bruno Pereira Mendes,3,True,3,3,3
synth_filled_v2,pdf/474_gerente_de_filial_felipe_fernandes_pereira_designer_banner.pdf,Felipe Fernandes Pereira,1,,Felipe Fernandes Pereira,1,True,1,0,1
